date,store_id,region,category,product,quantity,unit_price,revenue,cost
2024-11-17,S06,Казань,Продукты,Мёд 500г,2.0,686.84,1373.68,969.0
2025-01-21,S10,Самара,Продукты,Чай 100п,1.0,463.46,463.46,326.53
2024-11-23,S07,Екатеринбург,Канцтовары,Набор ручек,15.0,343.27,5149.05,2754.04
2025-02-11,S02,Москва,Продукты,Чай 100п,1.0,496.91,,328.19
2025-10-09,S04,Санкт-Петербург,Продукты,Шоколад,14.0,230.24,3223.36,2400.56
2024-05-28,S08,Новосибирск,Электроника,Смартфон,1.0,27570.19,27570.19,20977.29
2025-02-27,S06,Казань,Продукты,Чай 100п,2.0,423.71,847.42,590.85
2024-04-27,S02,Москва,Продукты,Мёд 500г,15.0,600.27,9004.05,5891.91
2025-12-01,S02,Москва,Одежда,Кроссовки,3.0,5933.24,17799.72,10996.71
2024-07-20,S04,Санкт-Петербург,Одежда,Футболка,1.0,1696.6,1696.6,802.88
2024-03-29,S10,Самара,Одежда,Кроссовки,,6087.07,12174.14,6369.88
2024-05-31,S10,Самара,Продукты,Чай 100п,2.0,505.01,1010.02,691.05
2025-08-08,S01,Москва,Бытовая техника,Пылесос,1.0,12942.19,12942.19,8949.28
2025-09-12,S10,Самара,Одежда,Куртка,2.0,8303.33,16606.66,7840.14
2024-04-14,S01,Москва,Канцтовары,Степлер,2.0,427.37,854.74,485.94
2025-10-13,S08,Новосибирск,Канцтовары,Степлер,2.0,489.07,978.14,472.1
2024-09-30,S02,Москва,Одежда,Джинсы,1.0,3925.2,3925.2,2121.89
2023-03-05,S03,Москва,Электроника,Планшет,3.0,17823.36,53470.08,41082.76
2024-04-26,S10,Самара,Электроника,Смартфон,4.0,27154.0,108616.0,79962.06
2025-03-29,S07,Екатеринбург,Электроника,Планшет,3.0,18420.96,55262.88,40708.41
2023-08-02,S04,Санкт-Петербург,Электроника,Планшет,4.0,19097.59,76390.36,59064.48
2024-12-30,S09,Ростов-на-Дону,Продукты,Шоколад,3.0,263.52,,563.8
2024-11-07,S02,Москва,Продукты,Чай 100п,3.0,440.27,1320.81,902.64
2023-11-17,S03,Москва,Электроника,Планшет,1.0,19520.46,19520.46,15328.9
2024-01-26,S04,Санкт-Петербург,Бытовая техника,Блендер,1.0,5602.84,5602.84,4287.82
2025-05-20,S04,Санкт-Петербург,Одежда,Куртка,3.0,9153.28,27459.84,13133.93
2023-03-15,S09,Ростов-на-Дону,Бытовая техника,Блендер,7.0,5246.06,36722.42,24675.13
2023-05-07,S08,Новосибирск,Электроника,Смартфон,1.0,23316.16,23316.16,18796.64
2023-11-03,S02,Москва,Одежда,Футболка,3.0,1913.02,5739.06,3308.98
2024-05-26,S08,Новосибирск,Электроника,Наушники,1.0,3427.16,3427.16,2678.0
2023-05-11,S01,Москва,Одежда,Футболка,1.0,1850.17,1850.17,877.43
2025-12-09,S02,Москва,Канцтовары,Степлер,3.0,,1436.52,838.35
2025-08-14,S01,Москва,Одежда,Куртка,1.0,8597.76,8597.76,4663.92
2024-06-01,S02,Москва,Продукты,Чай 100п,1.0,483.15,483.15,331.44
2024-09-19,S06,Казань,Канцтовары,Ежедневник,1.0,715.02,715.02,331.46
2025-06-09,S03,Москва,Электроника,Наушники,1.0,3247.06,3247.06,2455.26
2023-10-05,S07,Екатеринбург,Одежда,Джинсы,1.0,4454.85,4454.85,2157.74
2023-11-01,S09,Ростов-на-Дону,Канцтовары,Набор ручек,1.0,393.9,393.9,161.31
2023-04-09,S03,Москва,Продукты,Кофе 1кг,12.0,932.2,11186.4,7921.25
2023-08-19,S09,Ростов-на-Дону,Канцтовары,Ежедневник,7.0,712.34,4986.38,2146.64
2023-08-31,S09,Ростов-на-Дону,Бытовая техника,Пылесос,1.0,13428.89,13428.89,9538.91
2024-09-05,S04,Санкт-Петербург,Канцтовары,Калькулятор,7.0,1082.6,7578.2,4446.45
2024-04-20,S04,Санкт-Петербург,Одежда,Джинсы,1.0,4753.94,4753.94,2947.03
2024-08-05,S06,Казань,Продукты,Кофе 1кг,2.0,917.11,1834.22,1260.25
2023-02-25,S09,Ростов-на-Дону,Продукты,Мёд 500г,1.0,570.61,,378.82
2025-12-24,S03,Москва,Одежда,Куртка,9.0,9167.58,82508.22,50507.96
2024-07-05,S03,Москва,Продукты,Чай 100п,1.0,445.48,445.48,286.69
2024-10-26,S05,Санкт-Петербург,Одежда,Кроссовки,2.0,,13585.56,7208.19
2024-04-21,S05,Санкт-Петербург,Продукты,Мёд 500г,7.0,542.32,3796.24,2690.08
2023-11-15,S09,Ростов-на-Дону,Одежда,Футболка,1.0,1690.95,1690.95,850.65
2023-09-02,S05,Санкт-Петербург,Бытовая техника,Блендер,3.0,5097.36,15292.08,11231.73
2023-08-23,S04,Санкт-Петербург,Электроника,Наушники,5.0,3647.71,18238.55,14335.02
2024-01-01,S04,Санкт-Петербург,Одежда,Футболка,9.0,1750.91,15758.19,9161.02
2025-03-24,S04,Санкт-Петербург,Бытовая техника,Чайник,1.0,2992.87,2992.87,2213.87
2025-05-19,S02,Москва,Продукты,Кофе 1кг,7.0,870.23,6091.61,4360.43
2023-02-02,S07,Екатеринбург,Канцтовары,Ежедневник,5.0,716.09,3580.45,1857.53
2023-07-25,S04,Санкт-Петербург,Электроника,Колонка,2.0,5880.0,11760.0,8711.32
2025-03-04,S03,Москва,Продукты,Кофе 1кг,2.0,875.59,1751.18,1309.94
2025-07-02,S06,Казань,Одежда,Куртка,1.0,8113.89,8113.89,5167.08
2025-03-08,S01,Москва,Бытовая техника,Утюг,1.0,4604.08,4604.08,3200.23
2024-07-12,S07,Екатеринбург,Канцтовары,Ежедневник,4.0,733.87,2935.48,1381.67
2024-04-12,S09,Ростов-на-Дону,Электроника,Наушники,9.0,3508.29,31574.61,23612.83
2025-08-30,S01,Москва,Электроника,Смартфон,7.0,26407.6,184853.2,141262.22
2025-04-14,S09,Ростов-на-Дону,Бытовая техника,Чайник,1.0,3658.28,3658.28,2669.74
2025-12-30,S10,Самара,Одежда,Футболка,1.0,1831.1,1831.1,1138.62
2025-12-08,S07,Екатеринбург,Электроника,Колонка,3.0,5581.11,16743.33,12528.44
2023-07-28,S04,Санкт-Петербург,Одежда,Куртка,1.0,,9180.69,5222.09
2024-01-30,S06,Казань,Канцтовары,Калькулятор,5.0,1111.86,5559.3,2437.24
2023-01-31,S02,Москва,Электроника,Смартфон,4.0,27936.02,111744.08,85707.85
2024-01-19,S02,Москва,Бытовая техника,Утюг,12.0,4659.48,55913.76,42972.23
2024-08-05,S06,Казань,Электроника,Колонка,2.0,6113.34,12226.68,9266.08
2024-08-08,S03,Москва,Бытовая техника,Блендер,1.0,5058.1,5058.1,3829.57
2025-07-14,S08,Новосибирск,Бытовая техника,Пылесос,2.0,12501.49,25002.98,19313.1
2025-02-12,S05,Санкт-Петербург,Электроника,Колонка,1.0,6008.71,6008.71,4442.31
2023-04-19,S06,Казань,Бытовая техника,Чайник,2.0,3003.32,6006.64,4296.72
2023-02-02,S07,Екатеринбург,Канцтовары,Ежедневник,1.0,770.09,770.09,396.98
2024-02-03,S03,Москва,Одежда,Куртка,2.0,9260.91,18521.82,10939.19
2023-11-23,S04,Санкт-Петербург,Электроника,Планшет,1.0,19768.55,19768.55,15387.04
2025-03-25,S07,Екатеринбург,Одежда,Кроссовки,3.0,6703.84,20111.52,10139.92
2025-05-07,S08,Новосибирск,Продукты,Мёд 500г,1.0,614.63,614.63,453.63
2025-11-20,S04,Санкт-Петербург,Канцтовары,Набор ручек,1.0,360.82,360.82,182.58
2023-03-05,S02,Москва,Одежда,Кроссовки,1.0,7041.46,7041.46,3941.29
2025-03-16,S04,Санкт-Петербург,Канцтовары,Степлер,2.0,472.95,945.9,465.41
2023-03-25,S05,Санкт-Петербург,Одежда,Джинсы,1.0,4314.54,4314.54,2468.63
2025-10-08,S04,Санкт-Петербург,Электроника,Наушники,1.0,3453.24,3453.24,2807.31
2024-01-06,S03,Москва,Бытовая техника,Пылесос,3.0,11018.7,33056.1,24714.12
2024-12-18,S06,Казань,Продукты,Кофе 1кг,10.0,841.56,8415.6,5658.88
2025-01-01,S02,Москва,Бытовая техника,Пылесос,1.0,13415.63,13415.63,9909.58
2023-07-24,S09,Ростов-на-Дону,Продукты,Кофе 1кг,1.0,1033.26,1033.26,733.69
2024-02-28,S07,Екатеринбург,Одежда,Куртка,5.0,8906.79,44533.95,24648.06
2025-12-05,S02,Москва,Продукты,Мёд 500г,,663.28,2653.12,1810.27
2024-07-29,S07,Екатеринбург,Продукты,Шоколад,1.0,228.61,228.61,158.37
2024-07-17,S04,Санкт-Петербург,Канцтовары,Калькулятор,1.0,1261.33,1261.33,705.57
2025-02-11,S08,Новосибирск,Продукты,Шоколад,2.0,284.09,568.18,402.14
2024-07-11,S01,Москва,Канцтовары,Калькулятор,1.0,1165.46,1165.46,553.59
2024-11-29,S06,Казань,Электроника,Наушники,3.0,3184.01,9552.03,7641.77
2023-07-21,S02,Москва,Одежда,Кроссовки,1.0,6431.49,6431.49,3144.63
2025-04-16,S09,Ростов-на-Дону,Электроника,Колонка,1.0,5139.77,,3859.89
2023-12-17,S02,Москва,Бытовая техника,Блендер,1.0,5636.47,5636.47,3937.65
2023-01-11,S09,Ростов-на-Дону,Бытовая техника,Утюг,5.0,4958.58,24792.9,16698.13
2023-04-24,S09,Ростов-на-Дону,Бытовая техника,Утюг,5.0,5169.1,25845.5,18447.52
2023-10-08,S08,Новосибирск,Одежда,Джинсы,5.0,4074.04,20370.2,11965.47
2025-02-28,S05,Санкт-Петербург,Продукты,Кофе 1кг,6.0,900.62,5403.72,4106.54
2025-06-01,S08,Новосибирск,Продукты,Мёд 500г,1.0,654.51,654.51,429.75
2024-08-12,S02,Москва,Электроника,Планшет,2.0,16604.22,33208.44,25612.21
2025-12-12,S03,Москва,Бытовая техника,Пылесос,1.0,13090.82,13090.82,8885.15
2023-11-11,S06,Казань,Канцтовары,Набор ручек,1.0,335.76,335.76,191.19
2024-02-04,S04,Санкт-Петербург,Продукты,Шоколад,1.0,,237.57,170.72
2025-12-06,S06,Казань,Бытовая техника,Утюг,6.0,4298.05,25788.3,18444.91
2025-10-17,S07,Екатеринбург,Канцтовары,Набор ручек,1.0,402.37,402.37,174.21
2024-05-19,S03,Москва,Продукты,Шоколад,4.0,285.13,1140.52,747.06
2023-03-29,S05,Санкт-Петербург,Бытовая техника,Блендер,1.0,5385.09,5385.09,3593.85
2023-11-28,S10,Самара,Продукты,Шоколад,1.0,271.87,271.87,185.54
2024-09-14,S02,Москва,Канцтовары,Набор ручек,4.0,389.17,,659.76
2023-02-16,S09,Ростов-на-Дону,Электроника,Наушники,16.0,3407.68,54522.88,41583.0
2023-02-06,S06,Казань,Продукты,Кофе 1кг,1.0,860.38,860.38,603.9
2025-12-06,S09,Ростов-на-Дону,Одежда,Джинсы,15.0,4386.98,65804.7,36156.19
2025-12-06,S01,Москва,Одежда,Куртка,1.0,8680.74,8680.74,4729.81
2025-06-06,S10,Самара,Бытовая техника,Чайник,2.0,3165.13,6330.26,4518.0
2024-09-12,S06,Казань,Одежда,Футболка,1.0,1762.52,1762.52,1116.04
2024-06-03,S10,Самара,Бытовая техника,Чайник,3.0,3116.36,9349.08,6600.8
2024-11-11,S05,Санкт-Петербург,Одежда,Джинсы,1.0,4391.29,4391.29,2399.63
2025-06-17,S07,Екатеринбург,Электроника,Колонка,5.0,4974.34,24871.7,20112.84
2025-10-11,S07,Екатеринбург,Одежда,Куртка,2.0,9746.06,19492.12,12078.12
2024-07-16,S10,Самара,Одежда,Куртка,5.0,8836.34,44181.7,21666.52
2023-11-04,S10,Самара,Бытовая техника,Чайник,2.0,3516.73,7033.46,4833.05
2023-09-04,S02,Москва,Канцтовары,Степлер,1.0,465.75,465.75,249.09
2025-03-03,S02,Москва,Бытовая техника,Блендер,1.0,4858.52,4858.52,3367.81
2025-01-08,S06,Казань,Канцтовары,Ежедневник,1.0,794.85,794.85,412.95
2025-05-30,S05,Санкт-Петербург,Бытовая техника,Блендер,2.0,5496.23,10992.46,8369.19
2023-10-17,S01,Москва,Продукты,Кофе 1кг,,905.15,1810.3,1295.45
2025-05-28,S05,Санкт-Петербург,Канцтовары,Степлер,1.0,448.08,448.08,211.14
2025-02-03,S06,Казань,Электроника,Наушники,2.0,3241.02,6482.04,5012.49
2023-03-13,S06,Казань,Бытовая техника,Чайник,6.0,3474.33,20845.98,14265.72
2024-04-28,S10,Самара,Канцтовары,Ежедневник,6.0,700.03,4200.18,2102.93
2023-02-23,S10,Самара,Канцтовары,Степлер,3.0,416.24,1248.72,688.82
2024-07-10,S02,Москва,Бытовая техника,Пылесос,2.0,11271.82,22543.64,16139.77
2024-07-14,S07,Екатеринбург,Электроника,Смартфон,1.0,24878.24,24878.24,18778.44
2024-08-03,S06,Казань,Канцтовары,Калькулятор,2.0,1094.31,2188.62,1243.73
2025-03-13,S04,Санкт-Петербург,Продукты,Шоколад,1.0,251.11,251.11,182.6
2025-09-15,S02,Москва,Канцтовары,Ежедневник,2.0,707.79,1415.58,816.14
2025-11-10,S01,Москва,Электроника,Планшет,3.0,20518.08,61554.24,46281.55
2025-08-16,S03,Москва,Канцтовары,Калькулятор,2.0,1194.49,2388.98,1090.12
2025-01-24,S05,Санкт-Петербург,Бытовая техника,Пылесос,3.0,11106.22,33318.66,22594.45
2025-06-20,S01,Москва,Одежда,Куртка,7.0,9680.76,67765.32,39072.2
2023-09-07,S10,Самара,Продукты,Шоколад,15.0,263.6,3954.0,2656.21
2024-12-31,S01,Москва,Бытовая техника,Пылесос,3.0,12925.72,38777.16,29839.53
2023-12-25,S03,Москва,Электроника,Смартфон,1.0,,26491.52,19823.13
2023-01-28,S05,Санкт-Петербург,Бытовая техника,Блендер,1.0,5177.54,5177.54,3830.2
2024-03-19,S01,Москва,Бытовая техника,Пылесос,3.0,12756.79,38270.37,29694.73
2025-07-10,S03,Москва,Канцтовары,Набор ручек,1.0,355.4,355.4,182.31
2023-04-13,S06,Казань,Одежда,Кроссовки,,7421.32,14842.64,7192.48
2025-09-17,S10,Самара,Электроника,Наушники,1.0,,3581.4,2889.31
2024-03-28,S09,Ростов-на-Дону,Одежда,Джинсы,5.0,4223.82,21119.1,13511.52
2025-08-24,S07,Екатеринбург,Продукты,Мёд 500г,5.0,579.85,2899.25,2167.43
2025-03-19,S05,Санкт-Петербург,Продукты,Шоколад,8.0,283.28,2266.24,1621.99
